ID,Target_AUC,Target_LogLoss
ID_V1QEPM,0,0
ID_MGP26P,0,0
ID_R9BVVF,0,0
ID_YWHQN7,0,0
ID_BZ1E40,0,0
ID_MSHQVM,0,0
ID_Y6KIQL,0,0
ID_ZPBFE5,0,0
ID_PII6HZ,0,0
ID_XMG7F6,0,0
ID_OQ2BCS,0,0
ID_6D2W1N,0,0
ID_TWOY9U,0,0
ID_3CPOUW,0,0
ID_YNW1MI,0,0
ID_JZ2Q1Q,0,0
ID_N58LP8,0,0
ID_F6I1L4,0,0
ID_WEGBZH,0,0
ID_V3CGGZ,0,0
ID_AKDEGF,0,0
ID_FB1EGO,0,0
ID_XLYFPO,0,0
ID_FRFI82,0,0
ID_7J7XY4,0,0
ID_81WUOB,0,0
ID_BDNP3T,0,0
ID_N95UL5,0,0
ID_EOE327,0,0
ID_TTGVB0,0,0
ID_KOW0PB,0,0
ID_QJOUH8,0,0
ID_SBW9O6,0,0
ID_U104O0,0,0
ID_7C0QLS,0,0
ID_CHORLJ,0,0
ID_KE739P,0,0
ID_WUVB91,0,0
ID_NYS0MM,0,0
ID_YECCVH,0,0
ID_58GYOH,0,0
ID_E9Z8JL,0,0
ID_D1C61Y,0,0
ID_D9YEID,0,0
ID_Z8AMVX,0,0
ID_J20PY7,0,0
ID_QC0YH8,0,0
ID_O5T6RT,0,0
ID_TCLPSS,0,0
ID_5C9S8E,0,0
ID_XG654Z,0,0
ID_P85O2X,0,0
ID_2NHEK2,0,0
ID_P4MNSK,0,0
ID_O5CY1F,0,0
ID_MN3IQN,0,0
ID_GN8V8R,0,0
ID_J4NME1,0,0
ID_QLVBKS,0,0
ID_8RMZIP,0,0
ID_3IDVTT,0,0
ID_69UV2P,0,0
ID_H4ABIV,0,0
ID_1AU4B4,0,0
ID_9MD42Q,0,0
ID_NN1SP0,0,0
ID_Q0GQIJ,0,0
ID_WYNLC8,0,0
ID_5UUTQ4,0,0
ID_1FV6JM,0,0
ID_9D6IK4,0,0
ID_YNF2GV,0,0
ID_4VY9P1,0,0
ID_UA8KDK,0,0
ID_7RIBXR,0,0
ID_CX0L8W,0,0
ID_G8ICMP,0,0
ID_48ODLG,0,0
ID_5EEQQ8,0,0
ID_JZD569,0,0
ID_8HD3FI,0,0
ID_3HYW9H,0,0
ID_OG9PII,0,0
ID_USWGAD,0,0
ID_QFHTNT,0,0
ID_RVQRG4,0,0
ID_03G5KF,0,0
ID_5SC6E5,0,0
ID_B32JSW,0,0
ID_FOVHE7,0,0
ID_WDKGHF,0,0
ID_NU1Q4P,0,0
ID_GB8GJW,0,0
ID_8Q86B0,0,0
ID_PJGXSQ,0,0
ID_5GMAPV,0,0
ID_JAJO5Q,0,0
ID_34FNTI,0,0
ID_RKMUCY,0,0
ID_GCMXWF,0,0
ID_X7DLYW,0,0
ID_T2TE3K,0,0
ID_OGB4BH,0,0
ID_X6WHWI,0,0
ID_HMGCCN,0,0
ID_JORPQJ,0,0
ID_2JZBC5,0,0
ID_5HGLHY,0,0
ID_2CI75Q,0,0
ID_M5FAMJ,0,0
ID_8WG6C9,0,0
ID_O32FZX,0,0
ID_X2GFS0,0,0
ID_YPUM29,0,0
ID_ZWYKB9,0,0
ID_EEXCBA,0,0
ID_BX15UA,0,0
ID_QWTKTH,0,0
ID_GKV52V,0,0
ID_TF5GIR,0,0
ID_K4KPCQ,0,0
ID_HNTNBU,0,0
ID_AL4HSG,0,0
ID_IR8GAG,0,0
ID_CYO1WV,0,0
ID_IN1XKB,0,0
ID_CJC05G,0,0
ID_UY26SM,0,0
ID_38X1W7,0,0
ID_QDQZMZ,0,0
ID_NPGU60,0,0
ID_ZY4HUE,0,0
ID_PR5DSR,0,0
ID_7W70II,0,0
ID_3VUCIH,0,0
ID_RENKSH,0,0
ID_CIKE62,0,0
ID_UXH8BD,0,0
ID_4WFXOO,0,0
ID_VCVWDE,0,0
ID_0R9ZVO,0,0
ID_H8U1AE,0,0
ID_O5FAP3,0,0
ID_F6A271,0,0
ID_UYRLYC,0,0
ID_1FEBTC,0,0
ID_M6KU9Y,0,0
ID_9MF2UI,0,0
ID_DFSODG,0,0
ID_BH99TB,0,0
ID_V1M52P,0,0
ID_1ZT8RJ,0,0
ID_4ACXCK,0,0
ID_M7511D,0,0
ID_D4JSNV,0,0
ID_NXZUTG,0,0
ID_ZU10CQ,0,0
ID_PAJTOL,0,0
ID_60YZ4D,0,0
ID_0ZQYF5,0,0
ID_LIJBL4,0,0
ID_C8U4DD,0,0
ID_O94VFB,0,0
ID_3LRZ4R,0,0
ID_RX4PHX,0,0
ID_IYWL6E,0,0
ID_GWOY0L,0,0
ID_1TOJQM,0,0
ID_V2Q8D6,0,0
ID_OCIPYO,0,0
ID_75J2X2,0,0
ID_QAN5TW,0,0
ID_4OG81A,0,0
ID_0TOL42,0,0
ID_X4WPJC,0,0
ID_PSH6CK,0,0
ID_ZX42AW,0,0
ID_YXYGHM,0,0
ID_MQPSBX,0,0
ID_FZSSMB,0,0
ID_SH9726,0,0
ID_002VI1,0,0
ID_A15JQX,0,0
ID_X9WU7S,0,0
ID_BZPUKK,0,0
ID_HNL0JH,0,0
ID_TTWLY0,0,0
ID_O6QGJ4,0,0
ID_30USO1,0,0
ID_M8GSWY,0,0
ID_139166,0,0
ID_G8K4R4,0,0
ID_JQ4BA5,0,0
ID_S2C17A,0,0
ID_MFAI39,0,0
ID_E56SL9,0,0
ID_IVFBE7,0,0
ID_YZ3LB9,0,0
ID_25IW3T,0,0
ID_XUWQ00,0,0
ID_F88WHP,0,0
ID_HEPLLU,0,0
ID_BJQUY8,0,0
ID_6I4FEV,0,0
ID_HQ8Y6L,0,0
ID_YMFX6M,0,0
ID_FLS9HB,0,0
ID_ZRDFPS,0,0
ID_YHNV97,0,0
ID_0J3TC8,0,0
ID_R5QNCG,0,0
ID_ZJCXDF,0,0
ID_EVOPXG,0,0
ID_A6EPFE,0,0
ID_RFGP5P,0,0
ID_ATOPQD,0,0
ID_8BKKT4,0,0
ID_239KHR,0,0
ID_Z5N005,0,0
ID_H7JFVR,0,0
ID_9FFA9P,0,0
ID_BE6RVV,0,0
ID_AIHYZS,0,0
ID_7M2EOQ,0,0
ID_SHNK4M,0,0
ID_4DTZGS,0,0
ID_E114K7,0,0
ID_6WJ6HN,0,0
ID_4KMTDL,0,0
ID_J2J60Z,0,0
ID_WQIKIZ,0,0
ID_DAYCBI,0,0
ID_338NU9,0,0
ID_69WN7C,0,0
ID_LBV4ID,0,0
ID_8GZENE,0,0
ID_HEI5UX,0,0
ID_W1HPT0,0,0
ID_9R1YX4,0,0
ID_05S7Z7,0,0
ID_Y7O16H,0,0
ID_H9L9UW,0,0
ID_4VP9V0,0,0
ID_VQA5LH,0,0
ID_NC4NKQ,0,0
ID_XW526U,0,0
ID_GWYLX3,0,0
ID_08HHY0,0,0
ID_MHZG2V,0,0
ID_JUX0PK,0,0
ID_26R3CJ,0,0
ID_8DZW47,0,0
ID_MAG8HK,0,0
ID_1TWTE7,0,0
ID_61AVUD,0,0
ID_2B13EN,0,0
ID_5K9468,0,0
ID_Y9QPP9,0,0
ID_06TJ81,0,0
ID_NGGKNQ,0,0
ID_O35QU5,0,0
ID_61D9GI,0,0
ID_F95P5M,0,0
ID_S65AYQ,0,0
ID_JJBN05,0,0
ID_WY418U,0,0
ID_DD27PO,0,0
ID_OYC7CN,0,0
ID_RUBMWP,0,0
ID_9HALCR,0,0
ID_KHNAXI,0,0
ID_9KUBAA,0,0
ID_6DAH4U,0,0
ID_PG22PK,0,0
ID_PKPD77,0,0
ID_W2IU6R,0,0
ID_TQU6ZB,0,0
ID_8UHBKO,0,0
ID_HB670Q,0,0
ID_LMSJOW,0,0
ID_81DXAB,0,0
ID_UIZIMM,0,0
ID_IBJ9Y0,0,0
ID_LX0R6S,0,0
ID_11WIXP,0,0
ID_9KEYCV,0,0
ID_06LHBN,0,0
ID_LNHXI7,0,0
ID_BES8FT,0,0
ID_B2EONF,0,0
ID_3J0MM4,0,0
ID_K8RBAC,0,0
ID_SBFO0R,0,0
ID_8VJS9O,0,0
ID_DMG78V,0,0
ID_M3XHST,0,0
ID_G9W3DS,0,0
ID_C2X8UQ,0,0
ID_I2FJ8W,0,0
ID_QV3R8Q,0,0
ID_RVN81I,0,0
ID_6FM66P,0,0
ID_7EE90J,0,0
ID_6WQR15,0,0
ID_W62K32,0,0
ID_1Z1S48,0,0
ID_UHUHC0,0,0
ID_DAB3MC,0,0
ID_707XI5,0,0
ID_YLNW24,0,0
ID_KJKRUT,0,0
ID_YJTQC5,0,0
ID_FXIRKA,0,0
ID_SUUXWZ,0,0
ID_JD96BC,0,0
ID_ZU8LGZ,0,0
ID_YZ1Y8K,0,0
ID_QVJVRO,0,0
ID_2UBEY0,0,0
ID_FDUWJ0,0,0
ID_YB5PDC,0,0
ID_HFQYFL,0,0
ID_KD8OF2,0,0
ID_N4Z12S,0,0
ID_OEZ6OK,0,0
ID_MQ7TVD,0,0
ID_O1ZID9,0,0
ID_28YOV6,0,0
ID_7BPHB0,0,0
ID_72FD1E,0,0
ID_ST0E3P,0,0
ID_28HAZY,0,0
ID_Z0B61T,0,0
ID_BJK2KK,0,0
ID_JG0FBK,0,0
ID_GC55DS,0,0
ID_E65ADJ,0,0
ID_NBKD0L,0,0
ID_HQ6D0E,0,0
ID_94QT0Z,0,0
ID_C0TIZT,0,0
ID_W37NCI,0,0
ID_T2CQL6,0,0
ID_VLMA3A,0,0
ID_7OM0YQ,0,0
ID_XDU6JH,0,0
ID_UN05SA,0,0
ID_2RLP6Y,0,0
ID_BEC74Y,0,0
ID_ELIKNG,0,0
ID_NE2IC5,0,0
ID_MAI9Y2,0,0
ID_PPTHQQ,0,0
ID_T1UGXY,0,0
ID_4LCAQ4,0,0
ID_08TN5M,0,0
ID_L3AN2I,0,0
ID_CIYYOM,0,0
ID_O2QOC3,0,0
ID_F9QZ8R,0,0
ID_W7PJXK,0,0
ID_1O7Y5I,0,0
ID_YT83Y6,0,0
ID_UDOWAI,0,0
ID_S14S84,0,0
ID_2N7HRF,0,0
ID_US62S1,0,0
ID_NO4AMC,0,0
ID_2HJLCZ,0,0
ID_O8UEZE,0,0
ID_DL7VLZ,0,0
ID_5YOHHX,0,0
ID_QW92LY,0,0
ID_C5RV8Z,0,0
ID_7TQ5X0,0,0
ID_XSUJ6P,0,0
ID_MMZZVD,0,0
ID_KCH2AJ,0,0
ID_BPKFJ1,0,0
ID_TWU8C8,0,0
ID_OEGGUV,0,0
ID_9CSE5J,0,0
ID_MMAYLX,0,0
ID_CBK2UT,0,0
ID_0Q353R,0,0
ID_H1WC43,0,0
ID_P66YWK,0,0
ID_ZVNGE3,0,0
ID_69F4W2,0,0
ID_VQAGB6,0,0
ID_9R1UX4,0,0
ID_OZVTVT,0,0
ID_ENKTQ6,0,0
ID_6WLC7V,0,0
ID_GS5BMG,0,0
ID_2HGX0R,0,0
ID_DXKG8I,0,0
ID_IS7BHQ,0,0
ID_H8KP2Z,0,0
ID_PYN6ZN,0,0
ID_UMXIT9,0,0
ID_FPU92W,0,0
ID_HR407W,0,0
ID_M38LCF,0,0
ID_CF6ZEI,0,0
ID_250LGB,0,0
ID_897XE1,0,0
ID_BFUEMS,0,0
ID_1YBOWW,0,0
ID_IXW7GB,0,0
ID_XZ295T,0,0
ID_0WD1P7,0,0
ID_XOM4BX,0,0
ID_4TWN3X,0,0
ID_NNQZP7,0,0
ID_ZPJWNL,0,0
ID_LQJ30P,0,0
ID_8YR5VV,0,0
ID_PN45XY,0,0
ID_J2YQAU,0,0
ID_14YQR3,0,0
ID_NJC6V2,0,0
ID_V2BUDI,0,0
ID_LTCQG3,0,0
ID_PMPYGE,0,0
ID_8SYJWD,0,0
ID_QQJPZL,0,0
ID_32TS0F,0,0
ID_L5VKNN,0,0
ID_WP173O,0,0
ID_5E06K2,0,0
ID_UI1MF3,0,0
ID_X28OIU,0,0
ID_BJK01R,0,0
ID_VMD0BW,0,0
ID_TOXUP0,0,0
ID_DDC78J,0,0
ID_FVTICV,0,0
ID_T4AB3E,0,0
ID_AVFRZ4,0,0
ID_W5MJTY,0,0
ID_19ZE4P,0,0
ID_3OQKEU,0,0
ID_YST9IV,0,0
ID_I0WX7S,0,0
ID_RQR6XH,0,0
ID_2II8JI,0,0
ID_189F7J,0,0
ID_N2WZXY,0,0
ID_XY1728,0,0
ID_ROQT8D,0,0
ID_SDWW2K,0,0
ID_46BYAB,0,0
ID_H6HCF7,0,0
ID_BDZL3L,0,0
ID_WV1AEA,0,0
ID_VH3MAH,0,0
ID_YVRYFO,0,0
ID_WCAFBF,0,0
ID_M59CWW,0,0
ID_MQAF7Y,0,0
ID_MV8629,0,0
ID_319JK8,0,0
ID_VYNQAE,0,0
ID_CHN2TY,0,0
ID_NCXLRS,0,0
ID_PMHGUT,0,0
ID_QVTCNJ,0,0
ID_JB6UWT,0,0
ID_PG4L6R,0,0
ID_OL81PU,0,0
ID_RSM2GB,0,0
ID_LAKKJU,0,0
ID_P97L95,0,0
ID_DFYV9R,0,0
ID_IJHIQ1,0,0
ID_V0GHN8,0,0
ID_1FIEFN,0,0
ID_5CUD49,0,0
ID_0JMBXW,0,0
ID_SZGFQB,0,0
ID_R9L7WI,0,0
ID_D056SS,0,0
ID_7CGLTF,0,0
ID_KJ06G6,0,0
ID_SZBB0Z,0,0
ID_B1MJKJ,0,0
ID_FQLKU7,0,0
ID_TLFWM1,0,0
ID_ZL6Y0P,0,0
ID_WF7SQS,0,0
ID_AXP8UC,0,0
ID_JEMQ70,0,0
ID_04VL96,0,0
ID_4ZHLUJ,0,0
ID_D2VROK,0,0
ID_CY3XJI,0,0
ID_PY9151,0,0
ID_X4UW9G,0,0
ID_YUNURE,0,0
ID_L7KXI7,0,0
ID_KOTCNY,0,0
ID_SN7FJE,0,0
ID_EJJ2R2,0,0
ID_BJR2LF,0,0
ID_1HVNR4,0,0
ID_KCXASR,0,0
ID_5ZI4QI,0,0
ID_M046QB,0,0
ID_N1LJ28,0,0
ID_L10E3C,0,0
ID_3UY5HR,0,0
ID_SW8WUW,0,0
ID_S9TN72,0,0
ID_5FWCAX,0,0
ID_Z2CZEH,0,0
ID_C1HDT6,0,0
ID_CMALVZ,0,0
ID_QPI6LG,0,0
ID_FHPCE7,0,0
ID_F5VII4,0,0
ID_BRDCCG,0,0
ID_XX2B3W,0,0
ID_KRADNM,0,0
ID_S5XZ0H,0,0
ID_5W6EYO,0,0
ID_IS0Z5U,0,0
ID_BY7IMC,0,0
ID_PDQ2U8,0,0
ID_SFG660,0,0
ID_ULB780,0,0
ID_L4YF49,0,0
ID_CLAVW9,0,0
ID_POCDKP,0,0
ID_KEIX4R,0,0
ID_75683K,0,0
ID_PBEDWW,0,0
ID_8PJ9EN,0,0
ID_PN4WCY,0,0
ID_9QYH1N,0,0
ID_F5Q09A,0,0
ID_F7YIPZ,0,0
ID_69SPTO,0,0
ID_VA32Y2,0,0
ID_VH7ZQD,0,0
ID_6YEJ79,0,0
ID_Z4VJY3,0,0
ID_GDSLMU,0,0
ID_HGTVL0,0,0
ID_GIBH5C,0,0
ID_W9Q1FB,0,0
ID_VVNOJ5,0,0
ID_N8R942,0,0
ID_OV4JD2,0,0
ID_Y1T29K,0,0
ID_EV5QFT,0,0
ID_CWXC85,0,0
ID_CXGNS4,0,0
ID_G4FLTB,0,0
ID_O99YI9,0,0
ID_7DACOD,0,0
ID_JR63OE,0,0
ID_ODNLPS,0,0
ID_EI8XDT,0,0
ID_214PCS,0,0
ID_QA4C2H,0,0
ID_WLBXAG,0,0
ID_PN4XCV,0,0
ID_X98FBM,0,0
ID_5QOC9R,0,0
ID_EF62TJ,0,0
ID_5JR421,0,0
ID_DPIAQ2,0,0
ID_59ORL3,0,0
ID_AU8FGK,0,0
ID_SVGJCZ,0,0
ID_QL86RE,0,0
ID_8LMAYN,0,0
ID_U9K2OG,0,0
ID_9IB6YU,0,0
ID_LTNEB6,0,0
ID_8R2TJN,0,0
ID_ALZQIG,0,0
ID_JMOFYO,0,0
ID_LMJARD,0,0
ID_LSHYDJ,0,0
ID_JLDFV7,0,0
ID_4LWW0O,0,0
ID_30BS9M,0,0
ID_884AJM,0,0
ID_I61OJ2,0,0
ID_T26CKZ,0,0
ID_7C4A8G,0,0
ID_M2221W,0,0
ID_VSOWVU,0,0
ID_MMYCBW,0,0
ID_O3SS7S,0,0
ID_FCPQB1,0,0
ID_6X1JQ0,0,0
ID_FHFO4O,0,0
ID_4N5QKP,0,0
ID_QPE0I9,0,0
ID_MYZ48V,0,0
ID_I8Q04S,0,0
ID_2QBJNY,0,0
ID_Y3FWT7,0,0
ID_ZPW8JP,0,0
ID_51QYZT,0,0
ID_3TMMLN,0,0
ID_RDNS9F,0,0
ID_MUV82B,0,0
ID_XO95YC,0,0
ID_22BM4G,0,0
ID_WOZT9N,0,0
ID_WRW2RG,0,0
ID_0QT3UA,0,0
ID_GRHRXE,0,0
ID_LKAGZE,0,0
ID_WM1PTC,0,0
ID_GMBMRG,0,0
ID_01G7OQ,0,0
ID_K1ZTIY,0,0
ID_O5G750,0,0
ID_ABEDAQ,0,0
ID_PEJPNQ,0,0
ID_DRRBHV,0,0
ID_I1XHSV,0,0
ID_L5Q8W1,0,0
ID_QVXTI0,0,0
ID_SLFS8I,0,0
ID_VK2O2Y,0,0
ID_HG8Y8Y,0,0
ID_QL35SC,0,0
ID_PHEVLD,0,0
ID_4GGPN1,0,0
ID_XZCFK0,0,0
ID_IQADUL,0,0
ID_PYPF0Z,0,0
ID_8WO3HM,0,0
ID_HUGL9X,0,0
ID_NA3HES,0,0
ID_7C7JR6,0,0
ID_1DZR1R,0,0
ID_6B2N83,0,0
ID_8367VR,0,0
ID_3P4J8X,0,0
ID_5H6IVT,0,0
ID_28OW74,0,0
ID_JFF3NO,0,0
ID_CHEQPW,0,0
ID_8YTXAO,0,0
ID_NTL8DZ,0,0
ID_880KU7,0,0
ID_EQ6RRV,0,0
ID_QTPT0L,0,0
ID_GQ3ALW,0,0
ID_ZA6HQ6,0,0
ID_CVBE3M,0,0
ID_MKWA9X,0,0
ID_WQ0GM1,0,0
ID_BMYG6Y,0,0
ID_OGQS2A,0,0
ID_IWA81K,0,0
ID_NUBAT4,0,0
ID_2OPWTC,0,0
ID_1U3JQ7,0,0
ID_BTIZEB,0,0
ID_37COL8,0,0
ID_B20UPH,0,0
ID_7GHMGQ,0,0
ID_DW0O3X,0,0
ID_S9YC52,0,0
ID_1A9FM0,0,0
ID_KXDCJS,0,0
ID_MK5U7X,0,0
ID_SBEGNK,0,0
ID_3MC444,0,0
ID_2OC5IK,0,0
ID_XG64OC,0,0
ID_E6MX6J,0,0
ID_BL1QWX,0,0
ID_U1PVNH,0,0
ID_BS71SN,0,0
ID_O16C1F,0,0
ID_LCP0B7,0,0
ID_EV7RVS,0,0
ID_H01EYU,0,0
ID_IUDSW0,0,0
ID_JSM2IW,0,0
ID_J9OG05,0,0
ID_506CNG,0,0
ID_RGWK2W,0,0
ID_LCHZJH,0,0
ID_GHXA82,0,0
ID_55HNTT,0,0
ID_B1J4BF,0,0
ID_7YDWLG,0,0
ID_OIL90R,0,0
ID_6PAPUO,0,0
ID_17PFEI,0,0
ID_BUISQL,0,0
ID_FNPL3H,0,0
ID_WSQMIN,0,0
ID_NNKVCS,0,0
ID_M0YNRF,0,0
ID_QNZL2O,0,0
ID_F7EL6R,0,0
ID_PXBIJO,0,0
ID_F6TSSQ,0,0
ID_3DZSQ4,0,0
ID_MAL7VU,0,0
ID_K8U127,0,0
ID_3958AE,0,0
ID_O64JS1,0,0
ID_P2TZB1,0,0
ID_YRLOE8,0,0
ID_LT4C3O,0,0
ID_SJEQKY,0,0
ID_BG9B9O,0,0
ID_MFUV6B,0,0
ID_46CHCS,0,0
ID_I2E5D7,0,0
ID_RD8HZQ,0,0
ID_LDMT4N,0,0
ID_3W3X22,0,0
ID_ZBN33Z,0,0
ID_AW1EST,0,0
ID_8CAEXS,0,0
ID_0Z8X2D,0,0
ID_FG27VN,0,0
ID_5PODEE,0,0
ID_UXULI3,0,0
ID_UVHPHB,0,0
ID_UVK9BZ,0,0
ID_Q8LIIV,0,0
ID_GYKAP4,0,0
ID_IJWT5C,0,0
ID_U7BOY8,0,0
ID_KUCQL4,0,0
ID_GP39WS,0,0
ID_CR4B7Y,0,0
ID_R9STFW,0,0
ID_LJL3VA,0,0
ID_OMLR2A,0,0
ID_VWOLG8,0,0
ID_GGY9P1,0,0
ID_TGJ1PW,0,0
ID_TDRZDB,0,0
ID_NQTNKM,0,0
ID_UT5G83,0,0
ID_2RP69F,0,0
ID_8XXAUS,0,0
ID_6X92ZE,0,0
ID_0VJQ32,0,0
ID_MCBIU3,0,0
ID_YTAST1,0,0
ID_8HP8YY,0,0
ID_F9E877,0,0
ID_8OUAD0,0,0
ID_G61JQQ,0,0
ID_ODJFBH,0,0
ID_38Y4LP,0,0
ID_R86VWE,0,0
ID_5RAE76,0,0
ID_O51H7Y,0,0
ID_PN2NHQ,0,0
ID_P5FWUI,0,0
ID_QHA79L,0,0
ID_LCK3JG,0,0
ID_4SZIUM,0,0
ID_KQZ5BX,0,0
ID_2PWGV4,0,0
ID_A6FBNX,0,0
ID_0WK93A,0,0
ID_I4O3ED,0,0
ID_NU6WL1,0,0
ID_G6EFIN,0,0
ID_3Z7Z0C,0,0
ID_SDIBN8,0,0
ID_GLRD71,0,0
ID_TGHMIH,0,0
ID_PBWOV1,0,0
ID_RJJQTV,0,0
ID_BVFOVC,0,0
ID_NCFMBD,0,0
ID_LR6L38,0,0
ID_45XTDS,0,0
ID_0T9L03,0,0
ID_IAFZNL,0,0
ID_X6SN66,0,0
ID_A3GESE,0,0
ID_E2FKWX,0,0
ID_ZYTO54,0,0
ID_BMV0Z0,0,0
ID_GPKIHK,0,0
ID_IB4DU8,0,0
ID_31M02H,0,0
ID_HRUE1A,0,0
ID_R7LTHH,0,0
ID_1Q311P,0,0
ID_F5ITQ3,0,0
ID_5ZJSHM,0,0
ID_VFS552,0,0
ID_REAJO2,0,0
ID_H50BC5,0,0
ID_TB201Y,0,0
ID_02F4C5,0,0
ID_E2YGPA,0,0
ID_8AXAVU,0,0
ID_SM9K2R,0,0
ID_XR4HFI,0,0
ID_KC8SS6,0,0
ID_R7Q5OP,0,0
ID_3J0P0N,0,0
ID_541JBT,0,0
ID_U23KTN,0,0
ID_A5CXKF,0,0
ID_2RJG1N,0,0
ID_5HZDCO,0,0
ID_UNS0XR,0,0
ID_H9ER70,0,0
ID_09WBQK,0,0
ID_W3LFDV,0,0
ID_JVE8OD,0,0
ID_MMY0Q1,0,0
ID_CN7T43,0,0
ID_4PEDZZ,0,0
ID_MZFRR3,0,0
ID_RENIP9,0,0
ID_81VJQJ,0,0
ID_SMPZ9Q,0,0
ID_KGDY5I,0,0
ID_51D5C7,0,0
ID_1V1HYZ,0,0
ID_VT4ZCX,0,0
ID_G3NW2Y,0,0
ID_GASNEV,0,0
ID_Z6FTXR,0,0
ID_1BGXR3,0,0
ID_RM7WVW,0,0
ID_F0LYFN,0,0
ID_PJ5DBK,0,0
ID_L2FL0P,0,0
ID_K6GIDA,0,0
ID_GFAG39,0,0
ID_TP1V0C,0,0
ID_M8656G,0,0
ID_ZJCCZB,0,0
ID_05YEGB,0,0
ID_J79QGJ,0,0
ID_K82IDH,0,0
ID_O251F5,0,0
ID_5CL9WS,0,0
ID_SID5FC,0,0
ID_V8RN5Z,0,0
ID_UHVCX8,0,0
ID_S7WK0W,0,0
ID_ZHFY42,0,0
ID_6EJ0DT,0,0
ID_WAE9GR,0,0
ID_SREES9,0,0
ID_1ARTI9,0,0
ID_13QJ93,0,0
ID_GDGUDP,0,0
ID_PLHM06,0,0
ID_TEW0CZ,0,0
ID_J89HSV,0,0
ID_IRRTYL,0,0
ID_JR1VBC,0,0
ID_8VTI9M,0,0
ID_WZBWIP,0,0
ID_4E6IST,0,0
ID_HS8HLW,0,0
ID_MFJXIB,0,0
ID_3XQ6W0,0,0
ID_AQE5WX,0,0
ID_PKAPUL,0,0
ID_P0YTQN,0,0
ID_SPKFDI,0,0
ID_Y35X8F,0,0
ID_3MOXTE,0,0
ID_V45IGW,0,0
ID_WQDN76,0,0
ID_MQGQH9,0,0
ID_1OZLJP,0,0
ID_GXXZVS,0,0
ID_WS2GYN,0,0
ID_DKOO4S,0,0
ID_MYGR16,0,0
ID_KEFK6E,0,0
ID_34A6D8,0,0
ID_TTYEZN,0,0
ID_4171A5,0,0
ID_X4F5XJ,0,0
ID_F5PG29,0,0
ID_E521VX,0,0
ID_Z5C99C,0,0
ID_24CX71,0,0
ID_M4H4D4,0,0
ID_UAG5F9,0,0
ID_JGHLLI,0,0
ID_YMCYTS,0,0
ID_TDSVOZ,0,0
ID_PIHOF2,0,0
ID_69M8EC,0,0
ID_ORQA83,0,0
ID_9XW03C,0,0
ID_74D2TR,0,0
ID_19SUWN,0,0
ID_6FKE13,0,0
ID_JI0OMK,0,0
ID_PIPZ76,0,0
ID_G4NN2V,0,0
ID_18XFP7,0,0
ID_SPMHMX,0,0
ID_JOLBFF,0,0
ID_Y6GG1U,0,0
ID_E3964Z,0,0
ID_XHZIDI,0,0
ID_5SSWT0,0,0
ID_ERUW5Q,0,0
ID_GG4A1E,0,0
ID_A1JLAA,0,0
ID_IFZZBA,0,0
ID_ZGKWE0,0,0
ID_UGQ4G9,0,0
ID_XZGF8V,0,0
ID_KAE3E8,0,0
ID_FQIZBE,0,0
ID_0SSU0T,0,0
ID_4YSQ3H,0,0
ID_1OFRFO,0,0
ID_6F6VLG,0,0
ID_1A6PQB,0,0
ID_XUU5MD,0,0
ID_60MOLB,0,0
ID_YOUOWL,0,0
ID_HL28F6,0,0
ID_4TXW3R,0,0
ID_JK7Y07,0,0
ID_IT8VM9,0,0
ID_R8F08V,0,0
ID_BRK61E,0,0
ID_73W8KS,0,0
ID_0UL8BA,0,0
ID_4C7USJ,0,0
ID_WZWUW7,0,0
ID_WA7M4X,0,0
ID_KCMXM9,0,0
ID_CIKPSC,0,0
ID_VWISVJ,0,0
ID_7M8K1Y,0,0
ID_98A6TW,0,0
ID_BPVTLG,0,0
ID_K76JK4,0,0
ID_53JSUP,0,0
ID_UTSEVR,0,0
ID_TP2GA3,0,0
ID_W3DELB,0,0
ID_MPYW1P,0,0
ID_09E5FD,0,0
ID_UQFLB3,0,0
ID_6A9DK3,0,0
ID_OJA4WL,0,0
ID_GMC7CM,0,0
ID_5YRMVH,0,0
ID_E8DVCZ,0,0
ID_TK61QY,0,0
ID_5974HV,0,0
ID_6F30ZE,0,0
ID_UUI0KC,0,0
ID_L2TMNA,0,0
ID_R47X05,0,0
ID_QWQE97,0,0
ID_NSF7Y0,0,0
ID_TLDFAU,0,0
ID_V13SHD,0,0
ID_62009M,0,0
ID_O96RN5,0,0
ID_NWH4ZY,0,0
ID_K5AK7Y,0,0
ID_M1GCMS,0,0
ID_PNZOC4,0,0
ID_WR0EWS,0,0
ID_172VCA,0,0
ID_D09BUI,0,0
ID_ZTJ9NZ,0,0
ID_BWWLZS,0,0
ID_L8IEFI,0,0
ID_V194LJ,0,0
ID_YJU6F4,0,0
ID_LS3AH6,0,0
ID_TUMV1B,0,0
ID_1TWT3Q,0,0
ID_4LJ3W2,0,0
ID_0J2JS0,0,0
ID_YKKJ42,0,0
ID_20BZKE,0,0
ID_HN4A1L,0,0
ID_CC1K6F,0,0
ID_2EBDKG,0,0
ID_WFS06Q,0,0
ID_0ME2MG,0,0
ID_NYG9Q5,0,0
ID_11KTQ5,0,0
ID_XCE291,0,0
ID_NBO0ID,0,0
ID_1CCHEZ,0,0
ID_29XVIU,0,0
ID_NPZRLU,0,0
ID_FO2ZT1,0,0
