ID,gender,age,registration,belong_to_cooperative,county,subcounty,ward,trainer,first_training_date,topics_list,num_trainings_30d,num_trainings_60d,num_total_trainings,num_repeat_trainings,days_to_second_training,num_unique_trainers,adopted_within_120_days,has_second_training
ID_UVVYKG,Male,Above 35,Manual,1,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_3,2024-07-24,"['Calf Feeding,Feeding A Lactating Cow,How To Feed Kienyeji Chicken For Meat']",1.0,1.0,1,0,,1,0,0
ID_DOOXO3,Male,Above 35,Ussd,1,Siaya,Ugunja,Ugunja,trainer_name_5,2024-07-08,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity']",1.0,1.0,1,0,,1,0,0
ID_092JYB,Female,Above 35,Ussd,1,Siaya,Alego Usonga,North Alego,trainer_name_5,2024-07-18,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_9383JV,Female,Above 35,Manual,1,Nandi,Mosop,Kabisaga,trainer_name_3,2024-07-27,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow,How To Rear A Calf With Unga Products']",1.0,1.0,1,0,,1,0,0
ID_EV9AFN,Female,Above 35,Ussd,1,Siaya,Alego Usonga,South East Alego,trainer_name_5,2024-07-07,"['Biosecurity In Poultry Farming,Calf Feeding,Dairy Health Management,Diseases In Dairy Farming,Feeding A Lactating Cow,Poultry Health Management']",1.0,1.0,1,0,,1,0,0
ID_R08OOW,Male,Below 35,Ussd,0,Siaya,Ugunja,Ugunja,trainer_name_5,2024-07-08,"['Biosecurity In Poultry Farming,Calf Feeding,Dairy Health Management,Diseases In Dairy Farming,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Health Management']",1.0,1.0,1,0,,1,0,0
ID_7IBEG7,Female,Below 35,Ussd,0,Siaya,Ugunja,Ugunja,trainer_name_5,2024-07-08,"['Biosecurity In Poultry Farming,Calf Feeding,Dairy Health Management,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Health Management']",1.0,1.0,1,0,,1,0,0
ID_1HGJA0,Female,Below 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-07-24,"['Herd Health Management.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_3HND1U,Male,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-07-30,"['Herd Health Practices With Biodeal Products.,How To Rear Healthy Chicken With Biodeal.,Poultry Health Management.,Poultry Management Practises.']",1.0,1.0,1,0,,1,0,0
ID_OHVW2J,Female,Above 35,Ussd,1,Siaya,Alego Usonga,South East Alego,trainer_name_5,2024-07-07,['Feeding A Lactating Cow'],1.0,1.0,1,0,,1,0,0
ID_1BYK7A,Male,Above 35,Ussd,1,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_3,2024-07-26,"['Calf Feeding,How To Feed Kienyeji Chicken For Meat,How To Rear A Calf With Unga Products,Poultry Diseases And Biosecurity,Poultry Feeding,Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving']",1.0,1.0,1,0,,1,0,0
ID_WT4VTT,Female,Above 35,Ussd,1,Siaya,Alego Usonga,North Alego,trainer_name_5,2024-07-30,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_CUELH6,Female,Above 35,Manual,1,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_3,2024-07-16,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_EJAXV1,Female,Below 35,Ussd,1,Siaya,Alego Usonga,South East Alego,trainer_name_5,2024-07-07,['Feeding A Lactating Cow'],1.0,1.0,1,0,,1,0,0
ID_ZANMUQ,Female,Above 35,Ussd,1,Siaya,Alego Usonga,Siaya Township,trainer_name_5,2024-07-27,"['Biosecurity In Poultry Farming,Calf Feeding,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity']",1.0,1.0,1,0,,1,0,0
ID_1QYUXI,Male,Below 35,Ussd,0,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_3,2024-07-04,"['Calf Feeding,How To Feed Kienyeji Chicken For Meat,How To Rear A Calf With Unga Products,Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving']",1.0,1.0,1,0,,1,0,0
ID_E74TWT,Female,Below 35,Ussd,0,Siaya,Gem,Central Gem,trainer_name_5,2024-07-31,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_GQYSKE,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-07-18,"['Herd Health Management.,Herd Health Practices With Biodeal Products.,How To Rear Healthy Chicken With Biodeal.,Poultry Health Management.,Poultry Health Management..,Poultry Management Practises.,Poultry Management Practises..,The Benefits Of Ndume App,Why You Should Vaccinate Your Animals']",1.0,1.0,1,0,,1,1,0
ID_OZMTW7,Female,Above 35,Ussd,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-07-09,"['Herd Health Management.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_RCNPUT,Female,Below 35,Ussd,1,Nandi,Mosop,Kabiyet,trainer_name_3,2024-07-27,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow,How To Feed Kienyeji Chicken For Meat,How To Rear A Calf With Unga Products,How To Rear Healthy Chicken With Biodeal.,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity,Poultry Feeding,Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving']",1.0,1.0,1,0,,1,0,0
ID_1ORACL,Male,Below 35,Ussd,1,Siaya,Alego Usonga,Siaya Township,trainer_name_5,2024-07-09,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_D0C46L,Male,Above 35,Ussd,1,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_3,2024-07-24,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow,How To Feed Kienyeji Chicken For Meat']",1.0,1.0,1,0,,1,0,0
ID_BBHIIM,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-07-24,"['Poultry Health Management.,Poultry Management Practises.']",1.0,1.0,1,0,,1,0,0
ID_OFP3G5,Female,Above 35,Ussd,0,Siaya,Alego Usonga,South East Alego,trainer_name_5,2024-07-07,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_XSWZU1,Female,Above 35,Ussd,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-07-20,"['Herd Health Management.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_SHVTIP,Male,Above 35,Ussd,1,Siaya,Alego Usonga,North Alego,trainer_name_5,2024-07-18,"['Biosecurity In Poultry Farming,Calf Feeding,Dairy Health Management,Diseases In Dairy Farming,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Health Management']",1.0,1.0,1,0,,1,0,0
ID_B0I9K1,Male,Below 35,Ussd,0,Siaya,Alego Usonga,West Alego,trainer_name_5,2024-07-10,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_X5NTLQ,Female,Below 35,Ussd,0,Siaya,Alego Usonga,West Alego,trainer_name_5,2024-07-10,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_UBH36E,Female,Above 35,Ussd,1,Siaya,Alego Usonga,South East Alego,trainer_name_5,2024-07-07,"['Biosecurity In Poultry Farming,Calf Feeding,Dairy Health Management,Diseases In Dairy Farming,Feeding A Lactating Cow,Poultry Health Management']",1.0,1.0,1,0,,1,0,0
ID_ACJDPC,Female,Above 35,Ussd,1,Siaya,Alego Usonga,North Alego,trainer_name_5,2024-07-18,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_UVRZEW,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-07-24,"['Herd Health Management.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_OLCCSB,Male,Above 35,Ussd,1,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_3,2024-07-24,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow,How To Feed Kienyeji Chicken For Meat']",1.0,1.0,1,0,,1,0,0
ID_4PQWVS,Male,Below 35,Ussd,0,Siaya,Alego Usonga,West Alego,trainer_name_5,2024-07-10,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_AAFH2F,Female,Above 35,Manual,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-07-07,"['Herd Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_32HQ65,Female,Above 35,Manual,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-07-20,"['Herd Health Management.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_86Y6MV,Male,Above 35,Manual,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-07-26,"['Antimicrobial Resistance,Deworming Your Dairy Animal,Herd Health Management.,Infertility In Dairy Cows,Poultry Health Management.,Poultry Health Management..,Poultry Management Practises..,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_B0NRUM,Female,Above 35,Ussd,0,Siaya,Alego Usonga,North Alego,trainer_name_5,2024-07-18,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity']",1.0,1.0,1,0,,1,0,0
ID_36KVLB,Female,Above 35,Ussd,1,Siaya,Alego Usonga,North Alego,trainer_name_5,2024-07-18,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_A2NTG2,Female,Above 35,Manual,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-07-20,"['Herd Health Management.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_GLLKZQ,Female,Above 35,Manual,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-07-15,"['Herd Health Management.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_MW04AC,Female,Above 35,Ussd,1,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_3,2024-07-25,"['Biosecurity In Poultry Farming,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_O4IYH7,Female,Above 35,Ussd,0,Siaya,Ugunja,Ugunja,trainer_name_5,2024-07-08,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_E06NUG,Male,Above 35,Ussd,0,Siaya,Gem,South Gem,trainer_name_5,2024-07-25,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_STDQ9U,Male,Below 35,Ussd,1,Siaya,Alego Usonga,South East Alego,trainer_name_5,2024-07-07,"['Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity']",1.0,1.0,1,0,,1,0,0
ID_B4SQNF,Female,Above 35,Ussd,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-07-31,"['Herd Health Management.,Poultry Health Management.,Poultry Health Management..,Poultry Management Practises.,Poultry Management Practises..,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_UWMNGP,Female,Above 35,Manual,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-07-22,"['Herd Health Management.,Poultry Management Practises..']",1.0,1.0,1,0,,1,0,0
ID_DCL5I7,Female,Above 35,Ussd,0,Siaya,Gem,South Gem,trainer_name_5,2024-07-19,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_QKFT1C,Female,Below 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-07-31,"['Herd Health Practices With Biodeal Products.,How To Rear Healthy Chicken With Biodeal.,Poultry Health Management.,Poultry Management Practises.']",1.0,1.0,1,0,,1,0,0
ID_7CCL7R,Male,Below 35,Ussd,0,Siaya,Ugunja,Ugunja,trainer_name_5,2024-07-08,"['Biosecurity In Poultry Farming,Calf Feeding,Dairy Health Management,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Health Management']",1.0,1.0,1,0,,1,0,0
ID_3GYPMM,Male,Below 35,Ussd,0,Siaya,Gem,Central Gem,trainer_name_5,2024-07-31,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_41HBS0,Female,Below 35,Ussd,0,Siaya,Alego Usonga,West Alego,trainer_name_5,2024-07-10,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_4YHW76,Female,Below 35,Ussd,1,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-07-23,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_2NJNSW,Female,Below 35,Ussd,0,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-07-16,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_DON50B,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-07-23,"['Deworming And Record Keeping In Animal Health,Herd Health Management.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App,Why You Should Vaccinate Your Animals']",1.0,1.0,1,0,,1,0,0
ID_YZF4B8,Male,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-07-28,"['Aflatoxin In Dairy Farming,Antimicrobial Resistance,Herd Health Management.,Herd. Health. Management,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_FK8RD2,Female,Below 35,Ussd,0,Siaya,Alego Usonga,South East Alego,trainer_name_5,2024-07-15,"['Dairy Health Management,Diseases In Dairy Farming,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Health Management']",1.0,1.0,1,0,,1,0,0
ID_MRSWV6,Female,Above 35,Ussd,0,Siaya,Alego Usonga,South East Alego,trainer_name_5,2024-07-15,"['Biosecurity In Poultry Farming,Calf Feeding,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity']",1.0,1.0,1,0,,1,0,0
ID_KKNK8E,Female,Above 35,Ussd,1,Siaya,Alego Usonga,West Alego,trainer_name_5,2024-07-29,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity']",1.0,1.0,1,0,,1,0,0
ID_EW6P4V,Female,Above 35,Ussd,1,Siaya,Alego Usonga,North Alego,trainer_name_5,2024-07-18,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_ABCBLK,Male,Above 35,Ussd,1,Siaya,Alego Usonga,South East Alego,trainer_name_5,2024-07-07,['Feeding A Lactating Cow'],1.0,1.0,1,0,,1,0,0
ID_YED9HV,Male,Above 35,Ussd,0,Nandi,Chesumei,Lelmokwo Ngechek,trainer_name_3,2024-07-25,"['Biosecurity In Poultry Farming,Feeding A Lactating Cow,How To Feed Kienyeji Chicken For Meat']",1.0,1.0,1,0,,1,0,0
ID_2IVC66,Male,Below 35,Ussd,0,Siaya,Gem,South Gem,trainer_name_5,2024-07-25,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_CVYD73,Female,Above 35,Ussd,1,Siaya,Alego Usonga,North Alego,trainer_name_5,2024-07-14,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_Z2TP8G,Female,Above 35,Ussd,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-07-09,"['Herd Health Management.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_WZRW40,Female,Below 35,Ussd,0,Siaya,Gem,Central Gem,trainer_name_5,2024-07-31,"['Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_V4VFUZ,Male,Above 35,Ussd,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-07-09,"['Herd Health Management.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_21Z4YM,Female,Above 35,Ussd,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-07-08,"['Herd Health Management.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_16N2PR,Female,Below 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-07-29,"['Deworming Your Dairy Animal,Herd Health Practices With Biodeal Products.,How To Rear Healthy Chicken With Biodeal.,Infertility In Dairy Cows,Poultry Health Management.,Poultry Health Management..,Poultry Management Practises.,Poultry Management Practises..']",1.0,1.0,1,0,,1,0,0
ID_K2SY14,Female,Below 35,Ussd,1,Siaya,Alego Usonga,Central Alego,trainer_name_5,2024-07-15,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_IRX1YH,Female,Above 35,Ussd,1,Siaya,Ugunja,Ugunja,trainer_name_5,2024-07-08,"['Biosecurity In Poultry Farming,Calf Feeding,Dairy Health Management,Diseases In Dairy Farming,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Health Management']",1.0,1.0,1,0,,1,0,0
ID_TS43PT,Female,Above 35,Ussd,0,Nandi,Mosop,Ndalat,trainer_name_3,2024-07-01,"['How To Feed Kienyeji Chicken For Meat,How To Rear A Calf With Unga Products,Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving']",1.0,1.0,1,0,,1,0,0
ID_1KCSPU,Male,Below 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-07-31,"['Deworming And Record Keeping In Animal Health,Herd Health Management.,Herd Health Practices With Biodeal Products.,Herd. Health. Management,How To Rear Healthy Chicken With Biodeal.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App,Why You Should Vaccinate Your Animals']",1.0,1.0,1,0,,1,0,0
ID_T1K9CM,Male,Below 35,Ussd,1,Siaya,Alego Usonga,Siaya Township,trainer_name_5,2024-07-09,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_66BOAM,Male,Above 35,Manual,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-07-17,"['Aflatoxin In Dairy Farming,Antimicrobial Resistance,Deworming Your Dairy Animal,Herd Health Management.,Herd Health Practices With Biodeal Products.,How To Rear Healthy Chicken With Biodeal.,Infertility In Dairy Cows,Poultry Health Management.,Poultry Health Management..,Poultry Management Practises..']",1.0,1.0,1,0,,1,0,0
ID_0DZGDA,Male,Above 35,Ussd,1,Siaya,Ugunja,Ugunja,trainer_name_5,2024-07-08,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_R1VLMR,Male,Below 35,Ussd,1,Siaya,Ugunja,Ugunja,trainer_name_5,2024-07-08,"['Biosecurity In Poultry Farming,Calf Feeding,Dairy Health Management,Diseases In Dairy Farming,Feeding A Lactating Cow,Poultry Health Management']",1.0,1.0,1,0,,1,0,0
ID_070PWA,Female,Below 35,Ussd,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-07-17,"['Herd Health Management.,Poultry Health Management.,Poultry Management Practises.']",1.0,1.0,1,0,,1,0,0
ID_OMB7O4,Female,Below 35,Ussd,0,Siaya,Gem,Central Gem,trainer_name_5,2024-07-31,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_37I9XQ,Male,Above 35,Ussd,1,Siaya,Alego Usonga,North Alego,trainer_name_5,2024-07-18,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity']",1.0,1.0,1,0,,1,0,0
ID_TU7KZJ,Female,Above 35,Ussd,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-07-01,"['Herd Health Management.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_M4MMAZ,Female,Above 35,Manual,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-07-22,"['Deworming Your Dairy Animal,Poultry Health Management..,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_64XPB7,Female,Above 35,Ussd,0,Siaya,Alego Usonga,North Alego,trainer_name_5,2024-07-18,"['Biosecurity In Poultry Farming,Calf Feeding,Dairy Health Management,Diseases In Dairy Farming,Feeding A Lactating Cow,Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity ,Poultry Health Management']",1.0,1.0,1,0,,1,0,0
ID_M2D9Y4,Male,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-07-31,"['Herd Health Management.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_XCVA23,Male,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-07-30,"['Herd Health Practices With Biodeal Products.,How To Rear Healthy Chicken With Biodeal.,Poultry Health Management.,Poultry Management Practises.']",1.0,1.0,1,0,,1,0,0
ID_5ARE4J,Female,Above 35,Ussd,1,Siaya,Alego Usonga,Siaya Township,trainer_name_5,2024-07-09,"['Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow']",1.0,1.0,1,0,,1,0,0
ID_2J6FRK,Female,Above 35,Manual,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-07-31,['Poultry Health Management.'],1.0,1.0,1,0,,1,0,0
ID_60R0HP,Female,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-07-23,"['Herd. Health. Management,Poultry Health Management.,Poultry Health Management. Practices,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
ID_AVN42C,Male,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-07-29,"['Herd Health Practices With Biodeal Products.,Herd. Health. Management,How To Rear Healthy Chicken With Biodeal.,Poultry Health Management.,Poultry Management Practises.,Why You Should Vaccinate Your Animals']",1.0,1.0,1,0,,1,1,0
ID_XKW190,Male,Above 35,Ussd,0,Bungoma,Bumula,Kimaeti,trainer_name_2,2024-07-26,"['Deworming And Record Keeping In Animal Health,Herd Health Management.,Poultry Management Practises.,The Benefits Of Ndume App,Why You Should Vaccinate Your Animals', 'Deworming And Record Keeping In Animal Health,Herd Health Management.,Poultry Management Practises.,The Benefits Of Ndume App,Why You Should Vaccinate Your Animals']",2.0,2.0,2,1,0.0,1,1,1
ID_E26AZI,Female,Above 35,Ussd,0,Bungoma,Kanduyi,Musikoma,trainer_name_2,2024-07-15,"['Herd Health Management.,Poultry Health Management.,Poultry Management Practises.,The Benefits Of Ndume App']",1.0,1.0,1,0,,1,0,0
